Image,Path,Subject,Distance,Focal
S150d07f27_i0,/mnt/homeGPU/isalinas/data/images/S150/d07/f27/S150d07f27_i0.png,150,0.7,27
S150d07f27_i1,/mnt/homeGPU/isalinas/data/images/S150/d07/f27/S150d07f27_i1.png,150,0.7,27
S150d07f27_i2,/mnt/homeGPU/isalinas/data/images/S150/d07/f27/S150d07f27_i2.png,150,0.7,27
S150d07f27_i3,/mnt/homeGPU/isalinas/data/images/S150/d07/f27/S150d07f27_i3.png,150,0.7,27
S150d07f27_i4,/mnt/homeGPU/isalinas/data/images/S150/d07/f27/S150d07f27_i4.png,150,0.7,27
S150d07f27_i5,/mnt/homeGPU/isalinas/data/images/S150/d07/f27/S150d07f27_i5.png,150,0.7,27
S150d07f27_i6,/mnt/homeGPU/isalinas/data/images/S150/d07/f27/S150d07f27_i6.png,150,0.7,27
S150d07f27_i7,/mnt/homeGPU/isalinas/data/images/S150/d07/f27/S150d07f27_i7.png,150,0.7,27
S150d07f27_i8,/mnt/homeGPU/isalinas/data/images/S150/d07/f27/S150d07f27_i8.png,150,0.7,27
S150d07f27_i9,/mnt/homeGPU/isalinas/data/images/S150/d07/f27/S150d07f27_i9.png,150,0.7,27
S150d07f27_i10,/mnt/homeGPU/isalinas/data/images/S150/d07/f27/S150d07f27_i10.png,150,0.7,27
S150d07f27_i11,/mnt/homeGPU/isalinas/data/images/S150/d07/f27/S150d07f27_i11.png,150,0.7,27
S150d07f27_i12,/mnt/homeGPU/isalinas/data/images/S150/d07/f27/S150d07f27_i12.png,150,0.7,27
S150d07f27_i13,/mnt/homeGPU/isalinas/data/images/S150/d07/f27/S150d07f27_i13.png,150,0.7,27
S150d09f27_i0,/mnt/homeGPU/isalinas/data/images/S150/d09/f27/S150d09f27_i0.png,150,0.9,27
S150d09f27_i1,/mnt/homeGPU/isalinas/data/images/S150/d09/f27/S150d09f27_i1.png,150,0.9,27
S150d09f27_i2,/mnt/homeGPU/isalinas/data/images/S150/d09/f27/S150d09f27_i2.png,150,0.9,27
S150d09f27_i3,/mnt/homeGPU/isalinas/data/images/S150/d09/f27/S150d09f27_i3.png,150,0.9,27
S150d09f27_i4,/mnt/homeGPU/isalinas/data/images/S150/d09/f27/S150d09f27_i4.png,150,0.9,27
S150d09f27_i5,/mnt/homeGPU/isalinas/data/images/S150/d09/f27/S150d09f27_i5.png,150,0.9,27
S150d09f27_i6,/mnt/homeGPU/isalinas/data/images/S150/d09/f27/S150d09f27_i6.png,150,0.9,27
S150d09f27_i7,/mnt/homeGPU/isalinas/data/images/S150/d09/f27/S150d09f27_i7.png,150,0.9,27
S150d09f27_i8,/mnt/homeGPU/isalinas/data/images/S150/d09/f27/S150d09f27_i8.png,150,0.9,27
S150d09f27_i9,/mnt/homeGPU/isalinas/data/images/S150/d09/f27/S150d09f27_i9.png,150,0.9,27
S150d09f27_i10,/mnt/homeGPU/isalinas/data/images/S150/d09/f27/S150d09f27_i10.png,150,0.9,27
S150d09f27_i11,/mnt/homeGPU/isalinas/data/images/S150/d09/f27/S150d09f27_i11.png,150,0.9,27
S150d09f27_i12,/mnt/homeGPU/isalinas/data/images/S150/d09/f27/S150d09f27_i12.png,150,0.9,27
S150d09f27_i13,/mnt/homeGPU/isalinas/data/images/S150/d09/f27/S150d09f27_i13.png,150,0.9,27
S150d1f27_i0,/mnt/homeGPU/isalinas/data/images/S150/d1/f27/S150d1f27_i0.png,150,1,27
S150d1f27_i1,/mnt/homeGPU/isalinas/data/images/S150/d1/f27/S150d1f27_i1.png,150,1,27
S150d1f27_i2,/mnt/homeGPU/isalinas/data/images/S150/d1/f27/S150d1f27_i2.png,150,1,27
S150d1f27_i3,/mnt/homeGPU/isalinas/data/images/S150/d1/f27/S150d1f27_i3.png,150,1,27
S150d1f27_i4,/mnt/homeGPU/isalinas/data/images/S150/d1/f27/S150d1f27_i4.png,150,1,27
S150d1f27_i5,/mnt/homeGPU/isalinas/data/images/S150/d1/f27/S150d1f27_i5.png,150,1,27
S150d1f27_i6,/mnt/homeGPU/isalinas/data/images/S150/d1/f27/S150d1f27_i6.png,150,1,27
S150d1f27_i7,/mnt/homeGPU/isalinas/data/images/S150/d1/f27/S150d1f27_i7.png,150,1,27
S150d1f27_i8,/mnt/homeGPU/isalinas/data/images/S150/d1/f27/S150d1f27_i8.png,150,1,27
S150d1f27_i9,/mnt/homeGPU/isalinas/data/images/S150/d1/f27/S150d1f27_i9.png,150,1,27
S150d1f27_i10,/mnt/homeGPU/isalinas/data/images/S150/d1/f27/S150d1f27_i10.png,150,1,27
S150d1f27_i11,/mnt/homeGPU/isalinas/data/images/S150/d1/f27/S150d1f27_i11.png,150,1,27
S150d1f27_i12,/mnt/homeGPU/isalinas/data/images/S150/d1/f27/S150d1f27_i12.png,150,1,27
S150d1f27_i13,/mnt/homeGPU/isalinas/data/images/S150/d1/f27/S150d1f27_i13.png,150,1,27
S150d14f27_i0,/mnt/homeGPU/isalinas/data/images/S150/d14/f27/S150d14f27_i0.png,150,1.4,27
S150d14f27_i1,/mnt/homeGPU/isalinas/data/images/S150/d14/f27/S150d14f27_i1.png,150,1.4,27
S150d14f27_i2,/mnt/homeGPU/isalinas/data/images/S150/d14/f27/S150d14f27_i2.png,150,1.4,27
S150d14f27_i3,/mnt/homeGPU/isalinas/data/images/S150/d14/f27/S150d14f27_i3.png,150,1.4,27
S150d14f27_i4,/mnt/homeGPU/isalinas/data/images/S150/d14/f27/S150d14f27_i4.png,150,1.4,27
S150d14f27_i5,/mnt/homeGPU/isalinas/data/images/S150/d14/f27/S150d14f27_i5.png,150,1.4,27
S150d14f27_i6,/mnt/homeGPU/isalinas/data/images/S150/d14/f27/S150d14f27_i6.png,150,1.4,27
S150d14f27_i7,/mnt/homeGPU/isalinas/data/images/S150/d14/f27/S150d14f27_i7.png,150,1.4,27
S150d14f27_i8,/mnt/homeGPU/isalinas/data/images/S150/d14/f27/S150d14f27_i8.png,150,1.4,27
S150d14f27_i9,/mnt/homeGPU/isalinas/data/images/S150/d14/f27/S150d14f27_i9.png,150,1.4,27
S150d14f27_i10,/mnt/homeGPU/isalinas/data/images/S150/d14/f27/S150d14f27_i10.png,150,1.4,27
S150d14f27_i11,/mnt/homeGPU/isalinas/data/images/S150/d14/f27/S150d14f27_i11.png,150,1.4,27
S150d14f27_i12,/mnt/homeGPU/isalinas/data/images/S150/d14/f27/S150d14f27_i12.png,150,1.4,27
S150d14f27_i13,/mnt/homeGPU/isalinas/data/images/S150/d14/f27/S150d14f27_i13.png,150,1.4,27
S150d18f27_i0,/mnt/homeGPU/isalinas/data/images/S150/d18/f27/S150d18f27_i0.png,150,1.8,27
S150d18f27_i1,/mnt/homeGPU/isalinas/data/images/S150/d18/f27/S150d18f27_i1.png,150,1.8,27
S150d18f27_i2,/mnt/homeGPU/isalinas/data/images/S150/d18/f27/S150d18f27_i2.png,150,1.8,27
S150d18f27_i3,/mnt/homeGPU/isalinas/data/images/S150/d18/f27/S150d18f27_i3.png,150,1.8,27
S150d18f27_i4,/mnt/homeGPU/isalinas/data/images/S150/d18/f27/S150d18f27_i4.png,150,1.8,27
S150d18f27_i5,/mnt/homeGPU/isalinas/data/images/S150/d18/f27/S150d18f27_i5.png,150,1.8,27
S150d18f27_i6,/mnt/homeGPU/isalinas/data/images/S150/d18/f27/S150d18f27_i6.png,150,1.8,27
S150d18f27_i7,/mnt/homeGPU/isalinas/data/images/S150/d18/f27/S150d18f27_i7.png,150,1.8,27
S150d18f27_i8,/mnt/homeGPU/isalinas/data/images/S150/d18/f27/S150d18f27_i8.png,150,1.8,27
S150d18f27_i9,/mnt/homeGPU/isalinas/data/images/S150/d18/f27/S150d18f27_i9.png,150,1.8,27
S150d18f27_i10,/mnt/homeGPU/isalinas/data/images/S150/d18/f27/S150d18f27_i10.png,150,1.8,27
S150d18f27_i11,/mnt/homeGPU/isalinas/data/images/S150/d18/f27/S150d18f27_i11.png,150,1.8,27
S150d18f27_i12,/mnt/homeGPU/isalinas/data/images/S150/d18/f27/S150d18f27_i12.png,150,1.8,27
S150d18f27_i13,/mnt/homeGPU/isalinas/data/images/S150/d18/f27/S150d18f27_i13.png,150,1.8,27
S150d35f27_i0,/mnt/homeGPU/isalinas/data/images/S150/d35/f27/S150d35f27_i0.png,150,3.5,27
S150d35f27_i1,/mnt/homeGPU/isalinas/data/images/S150/d35/f27/S150d35f27_i1.png,150,3.5,27
S150d35f27_i2,/mnt/homeGPU/isalinas/data/images/S150/d35/f27/S150d35f27_i2.png,150,3.5,27
S150d35f27_i3,/mnt/homeGPU/isalinas/data/images/S150/d35/f27/S150d35f27_i3.png,150,3.5,27
S150d35f27_i4,/mnt/homeGPU/isalinas/data/images/S150/d35/f27/S150d35f27_i4.png,150,3.5,27
S150d35f27_i5,/mnt/homeGPU/isalinas/data/images/S150/d35/f27/S150d35f27_i5.png,150,3.5,27
S150d35f27_i6,/mnt/homeGPU/isalinas/data/images/S150/d35/f27/S150d35f27_i6.png,150,3.5,27
S150d35f27_i7,/mnt/homeGPU/isalinas/data/images/S150/d35/f27/S150d35f27_i7.png,150,3.5,27
S150d35f27_i8,/mnt/homeGPU/isalinas/data/images/S150/d35/f27/S150d35f27_i8.png,150,3.5,27
S150d35f27_i9,/mnt/homeGPU/isalinas/data/images/S150/d35/f27/S150d35f27_i9.png,150,3.5,27
S150d35f27_i10,/mnt/homeGPU/isalinas/data/images/S150/d35/f27/S150d35f27_i10.png,150,3.5,27
S150d35f27_i11,/mnt/homeGPU/isalinas/data/images/S150/d35/f27/S150d35f27_i11.png,150,3.5,27
S150d35f27_i12,/mnt/homeGPU/isalinas/data/images/S150/d35/f27/S150d35f27_i12.png,150,3.5,27
S150d35f27_i13,/mnt/homeGPU/isalinas/data/images/S150/d35/f27/S150d35f27_i13.png,150,3.5,27
S150d4f27_i0,/mnt/homeGPU/isalinas/data/images/S150/d4/f27/S150d4f27_i0.png,150,4,27
S150d4f27_i1,/mnt/homeGPU/isalinas/data/images/S150/d4/f27/S150d4f27_i1.png,150,4,27
S150d4f27_i2,/mnt/homeGPU/isalinas/data/images/S150/d4/f27/S150d4f27_i2.png,150,4,27
S150d4f27_i3,/mnt/homeGPU/isalinas/data/images/S150/d4/f27/S150d4f27_i3.png,150,4,27
S150d4f27_i4,/mnt/homeGPU/isalinas/data/images/S150/d4/f27/S150d4f27_i4.png,150,4,27
S150d4f27_i5,/mnt/homeGPU/isalinas/data/images/S150/d4/f27/S150d4f27_i5.png,150,4,27
S150d4f27_i6,/mnt/homeGPU/isalinas/data/images/S150/d4/f27/S150d4f27_i6.png,150,4,27
S150d4f27_i7,/mnt/homeGPU/isalinas/data/images/S150/d4/f27/S150d4f27_i7.png,150,4,27
S150d4f27_i8,/mnt/homeGPU/isalinas/data/images/S150/d4/f27/S150d4f27_i8.png,150,4,27
S150d4f27_i9,/mnt/homeGPU/isalinas/data/images/S150/d4/f27/S150d4f27_i9.png,150,4,27
S150d4f27_i10,/mnt/homeGPU/isalinas/data/images/S150/d4/f27/S150d4f27_i10.png,150,4,27
S150d4f27_i11,/mnt/homeGPU/isalinas/data/images/S150/d4/f27/S150d4f27_i11.png,150,4,27
S150d4f27_i12,/mnt/homeGPU/isalinas/data/images/S150/d4/f27/S150d4f27_i12.png,150,4,27
S150d4f27_i13,/mnt/homeGPU/isalinas/data/images/S150/d4/f27/S150d4f27_i13.png,150,4,27
S155d05f27_i0,/mnt/homeGPU/isalinas/data/images/S155/d05/f27/S155d05f27_i0.png,155,0.5,27
S155d05f27_i1,/mnt/homeGPU/isalinas/data/images/S155/d05/f27/S155d05f27_i1.png,155,0.5,27
S155d05f27_i2,/mnt/homeGPU/isalinas/data/images/S155/d05/f27/S155d05f27_i2.png,155,0.5,27
S155d05f27_i3,/mnt/homeGPU/isalinas/data/images/S155/d05/f27/S155d05f27_i3.png,155,0.5,27
S155d05f27_i4,/mnt/homeGPU/isalinas/data/images/S155/d05/f27/S155d05f27_i4.png,155,0.5,27
S155d05f27_i5,/mnt/homeGPU/isalinas/data/images/S155/d05/f27/S155d05f27_i5.png,155,0.5,27
S155d05f27_i6,/mnt/homeGPU/isalinas/data/images/S155/d05/f27/S155d05f27_i6.png,155,0.5,27
S155d05f27_i7,/mnt/homeGPU/isalinas/data/images/S155/d05/f27/S155d05f27_i7.png,155,0.5,27
S155d05f27_i8,/mnt/homeGPU/isalinas/data/images/S155/d05/f27/S155d05f27_i8.png,155,0.5,27
S155d05f27_i9,/mnt/homeGPU/isalinas/data/images/S155/d05/f27/S155d05f27_i9.png,155,0.5,27
S155d05f27_i10,/mnt/homeGPU/isalinas/data/images/S155/d05/f27/S155d05f27_i10.png,155,0.5,27
S155d05f27_i11,/mnt/homeGPU/isalinas/data/images/S155/d05/f27/S155d05f27_i11.png,155,0.5,27
S155d05f27_i12,/mnt/homeGPU/isalinas/data/images/S155/d05/f27/S155d05f27_i12.png,155,0.5,27
S155d05f27_i13,/mnt/homeGPU/isalinas/data/images/S155/d05/f27/S155d05f27_i13.png,155,0.5,27
S155d07f27_i0,/mnt/homeGPU/isalinas/data/images/S155/d07/f27/S155d07f27_i0.png,155,0.7,27
S155d07f27_i1,/mnt/homeGPU/isalinas/data/images/S155/d07/f27/S155d07f27_i1.png,155,0.7,27
S155d07f27_i2,/mnt/homeGPU/isalinas/data/images/S155/d07/f27/S155d07f27_i2.png,155,0.7,27
S155d07f27_i3,/mnt/homeGPU/isalinas/data/images/S155/d07/f27/S155d07f27_i3.png,155,0.7,27
S155d07f27_i4,/mnt/homeGPU/isalinas/data/images/S155/d07/f27/S155d07f27_i4.png,155,0.7,27
S155d07f27_i5,/mnt/homeGPU/isalinas/data/images/S155/d07/f27/S155d07f27_i5.png,155,0.7,27
S155d07f27_i6,/mnt/homeGPU/isalinas/data/images/S155/d07/f27/S155d07f27_i6.png,155,0.7,27
S155d07f27_i7,/mnt/homeGPU/isalinas/data/images/S155/d07/f27/S155d07f27_i7.png,155,0.7,27
S155d07f27_i8,/mnt/homeGPU/isalinas/data/images/S155/d07/f27/S155d07f27_i8.png,155,0.7,27
S155d07f27_i9,/mnt/homeGPU/isalinas/data/images/S155/d07/f27/S155d07f27_i9.png,155,0.7,27
S155d07f27_i10,/mnt/homeGPU/isalinas/data/images/S155/d07/f27/S155d07f27_i10.png,155,0.7,27
S155d07f27_i11,/mnt/homeGPU/isalinas/data/images/S155/d07/f27/S155d07f27_i11.png,155,0.7,27
S155d07f27_i12,/mnt/homeGPU/isalinas/data/images/S155/d07/f27/S155d07f27_i12.png,155,0.7,27
S155d07f27_i13,/mnt/homeGPU/isalinas/data/images/S155/d07/f27/S155d07f27_i13.png,155,0.7,27
S155d09f27_i0,/mnt/homeGPU/isalinas/data/images/S155/d09/f27/S155d09f27_i0.png,155,0.9,27
S155d09f27_i1,/mnt/homeGPU/isalinas/data/images/S155/d09/f27/S155d09f27_i1.png,155,0.9,27
S155d09f27_i2,/mnt/homeGPU/isalinas/data/images/S155/d09/f27/S155d09f27_i2.png,155,0.9,27
S155d09f27_i3,/mnt/homeGPU/isalinas/data/images/S155/d09/f27/S155d09f27_i3.png,155,0.9,27
S155d09f27_i4,/mnt/homeGPU/isalinas/data/images/S155/d09/f27/S155d09f27_i4.png,155,0.9,27
S155d09f27_i5,/mnt/homeGPU/isalinas/data/images/S155/d09/f27/S155d09f27_i5.png,155,0.9,27
S155d09f27_i6,/mnt/homeGPU/isalinas/data/images/S155/d09/f27/S155d09f27_i6.png,155,0.9,27
S155d09f27_i7,/mnt/homeGPU/isalinas/data/images/S155/d09/f27/S155d09f27_i7.png,155,0.9,27
S155d09f27_i8,/mnt/homeGPU/isalinas/data/images/S155/d09/f27/S155d09f27_i8.png,155,0.9,27
S155d09f27_i9,/mnt/homeGPU/isalinas/data/images/S155/d09/f27/S155d09f27_i9.png,155,0.9,27
S155d09f27_i10,/mnt/homeGPU/isalinas/data/images/S155/d09/f27/S155d09f27_i10.png,155,0.9,27
S155d09f27_i11,/mnt/homeGPU/isalinas/data/images/S155/d09/f27/S155d09f27_i11.png,155,0.9,27
S155d09f27_i12,/mnt/homeGPU/isalinas/data/images/S155/d09/f27/S155d09f27_i12.png,155,0.9,27
S155d09f27_i13,/mnt/homeGPU/isalinas/data/images/S155/d09/f27/S155d09f27_i13.png,155,0.9,27
S155d1f27_i0,/mnt/homeGPU/isalinas/data/images/S155/d1/f27/S155d1f27_i0.png,155,1,27
S155d1f27_i1,/mnt/homeGPU/isalinas/data/images/S155/d1/f27/S155d1f27_i1.png,155,1,27
S155d1f27_i2,/mnt/homeGPU/isalinas/data/images/S155/d1/f27/S155d1f27_i2.png,155,1,27
S155d1f27_i3,/mnt/homeGPU/isalinas/data/images/S155/d1/f27/S155d1f27_i3.png,155,1,27
S155d1f27_i4,/mnt/homeGPU/isalinas/data/images/S155/d1/f27/S155d1f27_i4.png,155,1,27
S155d1f27_i5,/mnt/homeGPU/isalinas/data/images/S155/d1/f27/S155d1f27_i5.png,155,1,27
S155d1f27_i6,/mnt/homeGPU/isalinas/data/images/S155/d1/f27/S155d1f27_i6.png,155,1,27
S155d1f27_i7,/mnt/homeGPU/isalinas/data/images/S155/d1/f27/S155d1f27_i7.png,155,1,27
S155d1f27_i8,/mnt/homeGPU/isalinas/data/images/S155/d1/f27/S155d1f27_i8.png,155,1,27
S155d1f27_i9,/mnt/homeGPU/isalinas/data/images/S155/d1/f27/S155d1f27_i9.png,155,1,27
S155d1f27_i10,/mnt/homeGPU/isalinas/data/images/S155/d1/f27/S155d1f27_i10.png,155,1,27
S155d1f27_i11,/mnt/homeGPU/isalinas/data/images/S155/d1/f27/S155d1f27_i11.png,155,1,27
S155d1f27_i12,/mnt/homeGPU/isalinas/data/images/S155/d1/f27/S155d1f27_i12.png,155,1,27
S155d1f27_i13,/mnt/homeGPU/isalinas/data/images/S155/d1/f27/S155d1f27_i13.png,155,1,27
S155d14f27_i0,/mnt/homeGPU/isalinas/data/images/S155/d14/f27/S155d14f27_i0.png,155,1.4,27
S155d14f27_i1,/mnt/homeGPU/isalinas/data/images/S155/d14/f27/S155d14f27_i1.png,155,1.4,27
S155d14f27_i2,/mnt/homeGPU/isalinas/data/images/S155/d14/f27/S155d14f27_i2.png,155,1.4,27
S155d14f27_i3,/mnt/homeGPU/isalinas/data/images/S155/d14/f27/S155d14f27_i3.png,155,1.4,27
S155d14f27_i4,/mnt/homeGPU/isalinas/data/images/S155/d14/f27/S155d14f27_i4.png,155,1.4,27
S155d14f27_i5,/mnt/homeGPU/isalinas/data/images/S155/d14/f27/S155d14f27_i5.png,155,1.4,27
S155d14f27_i6,/mnt/homeGPU/isalinas/data/images/S155/d14/f27/S155d14f27_i6.png,155,1.4,27
S155d14f27_i7,/mnt/homeGPU/isalinas/data/images/S155/d14/f27/S155d14f27_i7.png,155,1.4,27
S155d14f27_i8,/mnt/homeGPU/isalinas/data/images/S155/d14/f27/S155d14f27_i8.png,155,1.4,27
S155d14f27_i9,/mnt/homeGPU/isalinas/data/images/S155/d14/f27/S155d14f27_i9.png,155,1.4,27
S155d14f27_i10,/mnt/homeGPU/isalinas/data/images/S155/d14/f27/S155d14f27_i10.png,155,1.4,27
S155d14f27_i11,/mnt/homeGPU/isalinas/data/images/S155/d14/f27/S155d14f27_i11.png,155,1.4,27
S155d14f27_i12,/mnt/homeGPU/isalinas/data/images/S155/d14/f27/S155d14f27_i12.png,155,1.4,27
S155d14f27_i13,/mnt/homeGPU/isalinas/data/images/S155/d14/f27/S155d14f27_i13.png,155,1.4,27
S155d18f27_i0,/mnt/homeGPU/isalinas/data/images/S155/d18/f27/S155d18f27_i0.png,155,1.8,27
S155d18f27_i1,/mnt/homeGPU/isalinas/data/images/S155/d18/f27/S155d18f27_i1.png,155,1.8,27
S155d18f27_i2,/mnt/homeGPU/isalinas/data/images/S155/d18/f27/S155d18f27_i2.png,155,1.8,27
S155d18f27_i3,/mnt/homeGPU/isalinas/data/images/S155/d18/f27/S155d18f27_i3.png,155,1.8,27
S155d18f27_i4,/mnt/homeGPU/isalinas/data/images/S155/d18/f27/S155d18f27_i4.png,155,1.8,27
S155d18f27_i5,/mnt/homeGPU/isalinas/data/images/S155/d18/f27/S155d18f27_i5.png,155,1.8,27
S155d18f27_i6,/mnt/homeGPU/isalinas/data/images/S155/d18/f27/S155d18f27_i6.png,155,1.8,27
S155d18f27_i7,/mnt/homeGPU/isalinas/data/images/S155/d18/f27/S155d18f27_i7.png,155,1.8,27
S155d18f27_i8,/mnt/homeGPU/isalinas/data/images/S155/d18/f27/S155d18f27_i8.png,155,1.8,27
S155d18f27_i9,/mnt/homeGPU/isalinas/data/images/S155/d18/f27/S155d18f27_i9.png,155,1.8,27
S155d18f27_i10,/mnt/homeGPU/isalinas/data/images/S155/d18/f27/S155d18f27_i10.png,155,1.8,27
S155d18f27_i11,/mnt/homeGPU/isalinas/data/images/S155/d18/f27/S155d18f27_i11.png,155,1.8,27
S155d18f27_i12,/mnt/homeGPU/isalinas/data/images/S155/d18/f27/S155d18f27_i12.png,155,1.8,27
S155d18f27_i13,/mnt/homeGPU/isalinas/data/images/S155/d18/f27/S155d18f27_i13.png,155,1.8,27
S155d35f27_i0,/mnt/homeGPU/isalinas/data/images/S155/d35/f27/S155d35f27_i0.png,155,3.5,27
S155d35f27_i1,/mnt/homeGPU/isalinas/data/images/S155/d35/f27/S155d35f27_i1.png,155,3.5,27
S155d35f27_i2,/mnt/homeGPU/isalinas/data/images/S155/d35/f27/S155d35f27_i2.png,155,3.5,27
S155d35f27_i3,/mnt/homeGPU/isalinas/data/images/S155/d35/f27/S155d35f27_i3.png,155,3.5,27
S155d35f27_i4,/mnt/homeGPU/isalinas/data/images/S155/d35/f27/S155d35f27_i4.png,155,3.5,27
S155d35f27_i5,/mnt/homeGPU/isalinas/data/images/S155/d35/f27/S155d35f27_i5.png,155,3.5,27
S155d35f27_i6,/mnt/homeGPU/isalinas/data/images/S155/d35/f27/S155d35f27_i6.png,155,3.5,27
S155d35f27_i7,/mnt/homeGPU/isalinas/data/images/S155/d35/f27/S155d35f27_i7.png,155,3.5,27
S155d35f27_i8,/mnt/homeGPU/isalinas/data/images/S155/d35/f27/S155d35f27_i8.png,155,3.5,27
S155d35f27_i9,/mnt/homeGPU/isalinas/data/images/S155/d35/f27/S155d35f27_i9.png,155,3.5,27
S155d35f27_i10,/mnt/homeGPU/isalinas/data/images/S155/d35/f27/S155d35f27_i10.png,155,3.5,27
S155d35f27_i11,/mnt/homeGPU/isalinas/data/images/S155/d35/f27/S155d35f27_i11.png,155,3.5,27
S155d35f27_i12,/mnt/homeGPU/isalinas/data/images/S155/d35/f27/S155d35f27_i12.png,155,3.5,27
S155d35f27_i13,/mnt/homeGPU/isalinas/data/images/S155/d35/f27/S155d35f27_i13.png,155,3.5,27
S155d4f27_i0,/mnt/homeGPU/isalinas/data/images/S155/d4/f27/S155d4f27_i0.png,155,4,27
S155d4f27_i1,/mnt/homeGPU/isalinas/data/images/S155/d4/f27/S155d4f27_i1.png,155,4,27
S155d4f27_i2,/mnt/homeGPU/isalinas/data/images/S155/d4/f27/S155d4f27_i2.png,155,4,27
S155d4f27_i3,/mnt/homeGPU/isalinas/data/images/S155/d4/f27/S155d4f27_i3.png,155,4,27
S155d4f27_i4,/mnt/homeGPU/isalinas/data/images/S155/d4/f27/S155d4f27_i4.png,155,4,27
S155d4f27_i5,/mnt/homeGPU/isalinas/data/images/S155/d4/f27/S155d4f27_i5.png,155,4,27
S155d4f27_i6,/mnt/homeGPU/isalinas/data/images/S155/d4/f27/S155d4f27_i6.png,155,4,27
S155d4f27_i7,/mnt/homeGPU/isalinas/data/images/S155/d4/f27/S155d4f27_i7.png,155,4,27
S155d4f27_i8,/mnt/homeGPU/isalinas/data/images/S155/d4/f27/S155d4f27_i8.png,155,4,27
S155d4f27_i9,/mnt/homeGPU/isalinas/data/images/S155/d4/f27/S155d4f27_i9.png,155,4,27
S155d4f27_i10,/mnt/homeGPU/isalinas/data/images/S155/d4/f27/S155d4f27_i10.png,155,4,27
S155d4f27_i11,/mnt/homeGPU/isalinas/data/images/S155/d4/f27/S155d4f27_i11.png,155,4,27
S155d4f27_i12,/mnt/homeGPU/isalinas/data/images/S155/d4/f27/S155d4f27_i12.png,155,4,27
S155d4f27_i13,/mnt/homeGPU/isalinas/data/images/S155/d4/f27/S155d4f27_i13.png,155,4,27
S160d05f27_i0,/mnt/homeGPU/isalinas/data/images/S160/d05/f27/S160d05f27_i0.png,160,0.5,27
S160d05f27_i1,/mnt/homeGPU/isalinas/data/images/S160/d05/f27/S160d05f27_i1.png,160,0.5,27
S160d05f27_i2,/mnt/homeGPU/isalinas/data/images/S160/d05/f27/S160d05f27_i2.png,160,0.5,27
S160d05f27_i3,/mnt/homeGPU/isalinas/data/images/S160/d05/f27/S160d05f27_i3.png,160,0.5,27
S160d05f27_i4,/mnt/homeGPU/isalinas/data/images/S160/d05/f27/S160d05f27_i4.png,160,0.5,27
S160d05f27_i5,/mnt/homeGPU/isalinas/data/images/S160/d05/f27/S160d05f27_i5.png,160,0.5,27
S160d05f27_i6,/mnt/homeGPU/isalinas/data/images/S160/d05/f27/S160d05f27_i6.png,160,0.5,27
S160d05f27_i7,/mnt/homeGPU/isalinas/data/images/S160/d05/f27/S160d05f27_i7.png,160,0.5,27
S160d05f27_i8,/mnt/homeGPU/isalinas/data/images/S160/d05/f27/S160d05f27_i8.png,160,0.5,27
S160d05f27_i9,/mnt/homeGPU/isalinas/data/images/S160/d05/f27/S160d05f27_i9.png,160,0.5,27
S160d05f27_i10,/mnt/homeGPU/isalinas/data/images/S160/d05/f27/S160d05f27_i10.png,160,0.5,27
S160d05f27_i11,/mnt/homeGPU/isalinas/data/images/S160/d05/f27/S160d05f27_i11.png,160,0.5,27
S160d05f27_i12,/mnt/homeGPU/isalinas/data/images/S160/d05/f27/S160d05f27_i12.png,160,0.5,27
S160d05f27_i13,/mnt/homeGPU/isalinas/data/images/S160/d05/f27/S160d05f27_i13.png,160,0.5,27
S160d07f27_i0,/mnt/homeGPU/isalinas/data/images/S160/d07/f27/S160d07f27_i0.png,160,0.7,27
S160d07f27_i1,/mnt/homeGPU/isalinas/data/images/S160/d07/f27/S160d07f27_i1.png,160,0.7,27
S160d07f27_i2,/mnt/homeGPU/isalinas/data/images/S160/d07/f27/S160d07f27_i2.png,160,0.7,27
S160d07f27_i3,/mnt/homeGPU/isalinas/data/images/S160/d07/f27/S160d07f27_i3.png,160,0.7,27
S160d07f27_i4,/mnt/homeGPU/isalinas/data/images/S160/d07/f27/S160d07f27_i4.png,160,0.7,27
S160d07f27_i5,/mnt/homeGPU/isalinas/data/images/S160/d07/f27/S160d07f27_i5.png,160,0.7,27
S160d07f27_i6,/mnt/homeGPU/isalinas/data/images/S160/d07/f27/S160d07f27_i6.png,160,0.7,27
S160d07f27_i7,/mnt/homeGPU/isalinas/data/images/S160/d07/f27/S160d07f27_i7.png,160,0.7,27
S160d07f27_i8,/mnt/homeGPU/isalinas/data/images/S160/d07/f27/S160d07f27_i8.png,160,0.7,27
S160d07f27_i9,/mnt/homeGPU/isalinas/data/images/S160/d07/f27/S160d07f27_i9.png,160,0.7,27
S160d07f27_i10,/mnt/homeGPU/isalinas/data/images/S160/d07/f27/S160d07f27_i10.png,160,0.7,27
S160d07f27_i11,/mnt/homeGPU/isalinas/data/images/S160/d07/f27/S160d07f27_i11.png,160,0.7,27
S160d07f27_i12,/mnt/homeGPU/isalinas/data/images/S160/d07/f27/S160d07f27_i12.png,160,0.7,27
S160d07f27_i13,/mnt/homeGPU/isalinas/data/images/S160/d07/f27/S160d07f27_i13.png,160,0.7,27
